Puigverd de Lleida;Segrià
Modifica les dades a Wikidata;
Escut de Rialp THV-ES.svg;
Rialp;Pallars Sobirà
Modifica les dades a Wikidata;
Ribera d'Ondara;Segarra
Modifica les dades a Wikidata;
Escut de Ribera d'Urgellet.svg;
Ribera d'Urgellet;Alt Urgell
Modifica les dades a Wikidata;
Escut de Riner.svg;
Riner;Solsonès
Modifica les dades a Wikidata;
Riu de Cerdanya;Cerdanya
Modifica les dades a Wikidata;
Escut de Rosselló.svg;
Rosselló;Segrià
Modifica les dades a Wikidata;
Escut de Salàs de Pallars.svg;
Salàs de Pallars;Pallars Jussà
Modifica les dades a Wikidata;
Escut de Sanaüja.svg;
Sanaüja;Segarra
Modifica les dades a Wikidata;
Escut de Sant Esteve de la Sarga.svg;
Sant Esteve de la Sarga;Pallars Jussà
Modifica les dades a Wikidata;
Escut de Sant Guim de Freixenet.svg;
Sant Guim de Freixenet;Segarra
Modifica les dades a Wikidata;
Escut de Sant Guim de la Plana.svg;
Sant Guim de la Plana;Segarra
Modifica les dades a Wikidata;
Escut de Sant Llorenç de Morunys.svg;
Sant Llorenç de Morunys;Solsonès
Modifica les dades a Wikidata;
Escut de Sant Martí de Riucorb.svg;
Sant Martí de Riucorb;Urgell
Modifica les dades a Wikidata;
Sant Ramon;Segarra
Modifica les dades a Wikidata;
Escut de Sarroca de Bellera.svg;
Sarroca de Bellera;Pallars Jussà
Modifica les dades a Wikidata;
Escudo de Sarroca (Lérida).svg;
Sarroca de Lleida;Segrià
Modifica les dades a Wikidata;
Escut de Senterada.svg;
Senterada;Pallars Jussà
Modifica les dades a Wikidata;
Escut de Seròs.svg;
Seròs;Segrià
Modifica les dades a Wikidata;
Escut de Sidamon.svg;
Sidamon;Pla d'Urgell
Modifica les dades a Wikidata;
EscutSolsonaOficial.jpg;
Solsona;Solsonès
Modifica les dades a Wikidata;
Escut de Soriguera.svg;
Soriguera;Pallars Sobirà
Modifica les dades a Wikidata;
Escut de Sort.svg;
Sort;Pallars Sobirà
Modifica les dades a Wikidata;
Escut de Soses.svg;
Soses;Segrià
Modifica les dades a Wikidata;
Sudanell;Segrià
Modifica les dades a Wikidata;
Escut de Sunyer.svg;
Sunyer;Segrià
Modifica les dades a Wikidata;
Escut de Talarn.svg;
Talarn;Pallars Jussà
Modifica les dades a Wikidata;
Talavera;Segarra
Modifica les dades a Wikidata;
Escut de Tàrrega.svg;
Tàrrega;Urgell
Modifica les dades a Wikidata;
Escudo de Tarrés.svg;
Tarrés;Garrigues
Modifica les dades a Wikidata;
Escut de Tarroja de Segarra.svg;
Tarroja de Segarra;Segarra
Modifica les dades a Wikidata;
Escut de Térmens.svg;
Térmens;Noguera
Modifica les dades a Wikidata;
Escut de Tírvia.svg;
Tírvia;Pallars Sobirà
Modifica les dades a Wikidata;
Escut de Tiurana.svg;
Tiurana;Noguera
Modifica les dades a Wikidata;
Torà;Segarra
Modifica les dades a Wikidata;
Escut de Tornabous.svg;
Tornabous;Urgell
Modifica les dades a Wikidata;
Torre-serona;Segrià
Modifica les dades a Wikidata;
Escut de Torrebesses.svg;
Torrebesses;Segrià
Modifica les dades a Wikidata;
Escut de Torrefarrera.svg;
Torrefarrera;Segrià
Modifica les dades a Wikidata;
Escut de Torrefeta i Florejacs.svg;
Torrefeta i Florejacs;Segarra
Modifica les dades a Wikidata;
Escut de Torregrossa.svg;
Torregrossa;Pla d'Urgell
Modifica les dades a Wikidata;
Escut de Torrelameu.svg;
Torrelameu;Noguera
Modifica les dades a Wikidata;
Escut de Torres de Segre.svg;
Torres de Segre;Segrià
Modifica les dades a Wikidata;
Escut de Tremp.svg;
Tremp;Pallars Jussà
Modifica les dades a Wikidata;
Escut de Vall de Cardós.svg;
Vall de Cardós;Pallars Sobirà
Modifica les dades a Wikidata;
Escut de Vallbona de les Monges.svg;
Vallbona de les Monges;Urgell
Modifica les dades a Wikidata;
Vallfogona de Balaguer;Noguera
Modifica les dades a Wikidata;
Escudo de Verdú (Lérida).svg;
Verdú;Urgell
Modifica les dades a Wikidata;
Escudo de Viella Mitg Arán (Lérida).svg;
Vielha e Mijaran;Aran
Modifica les dades a Wikidata;
Escut de Vila-sana.svg;
Vila-sana;Pla d'Urgell
Modifica les dades a Wikidata;
Escut de Vilagrassa.svg;
Vilagrassa;Urgell
Modifica les dades a Wikidata;
Escut de Vilaller.svg;
Vilaller;Alta Ribagorça
Modifica les dades a Wikidata;
Escut de Vilamòs.svg;
Vilamòs;Aran
Modifica les dades a Wikidata;
Escut de Vilanova de Bellpuig.svg;
Vilanova de Bellpuig;Pla d'Urgell
Modifica les dades a Wikidata;
Coats of arms of Vilanova de l'Aguda.svg;
Vilanova de l'Aguda;Noguera
Modifica les dades a Wikidata;
Escut de Vilanova de la Barca.svg;
Vilanova de la Barca;Segrià
Modifica les dades a Wikidata;
Vilanova de Meià;Noguera
Modifica les dades a Wikidata;
Escut de Vilanova de Segrià.svg;
Vilanova de Segrià;Segrià
Modifica les dades a Wikidata;
Escudo de Vinaixa.svg;
Vinaixa;Garrigues
Modifica les dades a Wikidata;
